2568-3,86010020,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,โรงเรียนอื่น สังกัด สพฐ.,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010020,โรงเรียนอื่น สังกัด อบท.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010020,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010021,นักเรียนจบทั้งหมด,90,88,178,31,20,51,1,4,5,2,1,3,0,1,1,55,60,115,1,2,3
2568-3,86010021,โรงเรียนเดิม,30,20,50,30,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010021,โรงเรียนอื่น สังกัด สพฐ.,53,64,117,0,0,0,1,4,5,1,1,2,0,1,1,51,57,108,0,1,1
2568-3,86010021,โรงเรียนสังกัดเอกชน,5,4,9,1,0,1,0,0,0,0,0,0,0,0,0,3,3,6,1,1,2
2568-3,86010021,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010021,สกร.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010021,อื่น ๆ,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2568-3,86010021,โรงเรียนอื่น สังกัด อบท.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010021,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,นักเรียนจบทั้งหมด,10,9,19,1,0,1,8,9,17,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010023,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,โรงเรียนอื่น สังกัด สพฐ.,9,9,18,1,0,1,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,สกร.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2568-3,86010023,อื่น ๆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,โรงเรียนอื่น สังกัด อบท.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010023,ศึกษาต่อต่างประเทศ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010024,นักเรียนจบทั้งหมด,5,9,14,0,0,0,0,0,0,0,1,1,0,0,0,5,8,13,0,0,0
2568-3,86010024,โรงเรียนเดิม,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010024,โรงเรียนอื่น สังกัด สพฐ.,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0
2568-3,86010024,โรงเรียนสังกัดเอกชน,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568-3,86010024,โรงเรียนพระปริยัติธรรม แผนกสามัญ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
